X	Y	Z
3069.85800000000	94.4000000000000	200
3023.48200000000	125.527000000000	200
3000.74500000000	148.496000000000	200
2972.87400000000	174.046000000000	200
2934.09500000000	201.612000000000	200
2881.28700000000	235.999000000000	200
2845.21600000000	267.202000000000	200
2801.94300000000	291.302000000000	200
2769.70900000000	324.388000000000	200
2727.86500000000	358.738000000000	200
2691.06100000000	385.136000000000	200
2651.79300000000	417.959000000000	200
2609.94800000000	452.271000000000	200
2551.74300000000	479.027000000000	200
2504.91500000000	520.028000000000	200
2463.93600000000	561.424000000000	200
2428.76800000000	589.650000000000	200
2386.45400000000	614.842000000000	200
2333.60800000000	654.373000000000	200
2286.47900000000	681.449000000000	200
2251.55500000000	708.055000000000	200
2215.16500000000	734.415000000000	200
2175.12600000000	770.950000000000	200
2138.05900000000	805.545000000000	200
2122.75000000000	826.591000000000	200
2134.41100000000	839.649000000000	200
2153.81900000000	857.191000000000	200
2179.37700000000	876.731000000000	200
2207.79300000000	898.060000000000	200
2237.73300000000	907.896000000000	200
2293.09900000000	915.527000000000	200
2351.71800000000	918.127000000000	200
2416.71300000000	901.640000000000	200
2467.58400000000	878.916000000000	200
2509.97400000000	857.926000000000	200
2555.78600000000	834.298000000000	200
2604.92700000000	816.398000000000	200
2648.48300000000	788.963000000000	200
2696.59000000000	769.028000000000	200
2736.76000000000	764.242000000000	200
2782.19600000000	757.855000000000	200
2807.99900000000	749.357000000000	200
2842.60200000000	737.279000000000	200
2874.98700000000	715.818000000000	200
2903.00800000000	698.615000000000	200
2945.83000000000	671.859000000000	200
2965.38900000000	658.443000000000	200
3004.65600000000	632.949000000000	200
3034.18300000000	616.161000000000	200
3073.56300000000	588.727000000000	200
1495.84000000000	3881.78900000000	300
1468.43900000000	3848.49500000000	300
1435.82900000000	3806.10000000000	300
1413.20500000000	3776.27300000000	300
1383.71600000000	3743.60000000000	300
1358.00800000000	3715.82700000000	300
1323.76200000000	3690.74800000000	300
1292.33600000000	3677.91700000000	300
1268.73400000000	3638.87500000000	300
1279.22800000000	3607.33300000000	300
1308.22800000000	3578.27800000000	300
1341.42100000000	3558.45600000000	300
1400.28500000000	3538.76600000000	300
1450.72400000000	3522.65600000000	300
1485.89100000000	3508.18500000000	300
1536.93200000000	3490.22900000000	300
1566.27000000000	3485.21600000000	300
1612.49600000000	3475.60700000000	300
1659.88800000000	3462.66200000000	300
1730.93900000000	3449.86800000000	300
1794.05300000000	3430.76300000000	300
1844.52900000000	3427.72900000000	300
1889.02500000000	3428.91600000000	300
1943.39400000000	3443.80100000000	300
2000.75400000000	3474.72100000000	300
2059.46700000000	3504.19000000000	300
2108.04400000000	3541.29200000000	300
2136.47900000000	3574.45300000000	300
2163.14700000000	3604.97800000000	300
2189.19400000000	3636.52000000000	300
2225.88500000000	3664.16200000000	300
2251.40500000000	3696.58900000000	300
2271.26400000000	3730.39200000000	300
2302.95300000000	3752.96500000000	300
2345.21100000000	3782.79200000000	300
2388.99200000000	3812.46900000000	300
2432.58600000000	3843.72900000000	300
2457.07200000000	3869.48600000000	300
2793.74300000000	28.7340000000000	300
2728.18400000000	61.2190000000000	300
2680.52900000000	86.5240000000000	300
2638.00800000000	108.946000000000	300
2576.19100000000	133.931000000000	300
2519.67800000000	173.010000000000	300
2451.41100000000	211.128000000000	300
2394.01400000000	248.661000000000	300
2343.89500000000	288.814000000000	300
2257.44200000000	329.966000000000	300
2212.25000000000	375.451000000000	300
2174.48700000000	393.709000000000	300
2123.52200000000	416	300
2075.54700000000	451.612000000000	300
2021.19600000000	481.175000000000	300
1968.63200000000	505.971000000000	300
1917.44100000000	531.653000000000	300
1846.67300000000	551.475000000000	300
1786.94400000000	576.799000000000	300
1707.37400000000	601.464000000000	300
1638.05400000000	624.621000000000	300
1574.46900000000	649.078000000000	300
1510.99800000000	672.367000000000	300
1433.83500000000	696.825000000000	300
1371.30400000000	734.359000000000	300
1306.81700000000	757.497000000000	300
1254.12200000000	788.229000000000	300
1180.77700000000	819.073000000000	300
1137.59700000000	844.850000000000	300
1100.81200000000	868.666000000000	300
1081.63000000000	904.542000000000	300
1081.36600000000	937.629000000000	300
1128.90900000000	975.294000000000	300
1167.33000000000	993.345000000000	300
1250.09700000000	1004.78300000000	300
1294.85600000000	1026.47000000000	300
1363.23600000000	1053.35800000000	300
1395.88400000000	1072.35100000000	300
1440.38000000000	1089.08300000000	300
1475.32200000000	1106.15400000000	300
1543.72100000000	1122.84800000000	300
1582.38700000000	1144.89400000000	300
1618.13800000000	1165.62000000000	300
1648.60400000000	1186.30900000000	300
1674.63200000000	1200.00700000000	300
1719.84300000000	1216.85200000000	300
1798.75400000000	1241.87500000000	300
1840.01600000000	1276.35600000000	300
1897.69500000000	1301.00200000000	300
1965.43500000000	1321.78500000000	300
2030.09200000000	1327.75800000000	300
2081.20800000000	1329.24600000000	300
2145.45000000000	1317.37600000000	300
2206.25100000000	1293.18200000000	300
2250.95400000000	1263.20400000000	300
2317.34000000000	1232.00100000000	300
2365.27800000000	1204.71800000000	300
2407.47900000000	1179.88400000000	300
2454.15600000000	1155.67100000000	300
2513.77300000000	1126.40900000000	300
2584.25900000000	1091.25000000000	300
2626.61100000000	1074.89500000000	300
2675.28200000000	1051.43600000000	300
2720.02200000000	1025.17000000000	300
2785.84400000000	996.002000000000	300
2827.18100000000	986.110000000000	300
2868.74300000000	974.842000000000	300
2906.43100000000	957.884000000000	300
2943.40400000000	928.754000000000	300
3008.73800000000	885.907000000000	300
3065.53300000000	852.255000000000	300
2282.92500000000	22.3470000000000	400
2191.16800000000	72.5050000000000	400
2122.05500000000	112.451000000000	400
2054.40800000000	146.254000000000	400
1990.61700000000	181.225000000000	400
1907.98200000000	228.010000000000	400
1837.74000000000	267.862000000000	400
1758.62100000000	317.926000000000	400
1655.71300000000	354.951000000000	400
1571.53600000000	396.554000000000	400
1498.34100000000	425.534000000000	400
1416.96600000000	462.012000000000	400
1315.35500000000	497.982000000000	400
1229.76700000000	533.782000000000	400
1123.66200000000	560.802000000000	400
1036.58900000000	577.139000000000	400
929.674000000000	604.554000000000	400
837.147000000000	625.375000000000	400
733.336000000000	641.033000000000	400
627.249000000000	657.746000000000	400
544.821000000000	672.104000000000	400
443.473000000000	689.947000000000	400
390.402000000000	699.877000000000	400
338.233000000000	702.006000000000	400
286.628000000000	707.395000000000	400
271	722.940000000000	400
276.115000000000	758.213000000000	400
298.909000000000	793.297000000000	400
320.329000000000	819.865000000000	400
376.616000000000	857.549000000000	400
432.547000000000	879.953000000000	400
476.008000000000	912.512000000000	400
540.589000000000	958.374000000000	400
600.318000000000	1006.10200000000	400
661.157000000000	1042.99500000000	400
711.370000000000	1079.94400000000	400
778.208000000000	1114.87800000000	400
861.821000000000	1154.65400000000	400
939.322000000000	1201.13800000000	400
985.266000000000	1235.43100000000	400
1043.47200000000	1259.79400000000	400
1092.81900000000	1281.89600000000	400
1143.82200000000	1312.34500000000	400
1209.58800000000	1356.75600000000	400
1250.68000000000	1390.52100000000	400
1292.58100000000	1428.67700000000	400
1326.18800000000	1464.28900000000	400
1356.18400000000	1488.25600000000	400
1392.14200000000	1498.88300000000	400
1464.43300000000	1504.10300000000	400
1524.35000000000	1506.11900000000	400
1579.03900000000	1516.84000000000	400
1633.05100000000	1528.05100000000	400
1685.06900000000	1547.19500000000	400
1756.38400000000	1561.66600000000	400
1816.11300000000	1593.32100000000	400
1898.37200000000	1633.92600000000	400
1944.88000000000	1681.46500000000	400
2010.60800000000	1725.25400000000	400
2049.12400000000	1750.12600000000	400
2111.24100000000	1764.29600000000	400
2181.50200000000	1720.93900000000	400
2221.16400000000	1691.52700000000	400
2249.33700000000	1657.34700000000	400
2305.90600000000	1610.12800000000	400
2335.43200000000	1578.09600000000	400
2391.73800000000	1535.38100000000	400
2432.24700000000	1484.05500000000	400
2493.55600000000	1451.89100000000	400
2562.80100000000	1396.89000000000	400
2630.63500000000	1355.70100000000	400
2700.23800000000	1309.10400000000	400
2750.94000000000	1277.67500000000	400
2793.81800000000	1246.98100000000	400
2870.17200000000	1217.58700000000	400
2931.14300000000	1178.37600000000	400
2979.66300000000	1133.70200000000	400
3010.12900000000	1109.58300000000	400
3047.57300000000	1075.57300000000	400
3066.68000000000	1057.82400000000	400
1155.91500000000	3877.55000000000	400
1114.80400000000	3845.08400000000	400
1091.67200000000	3818.93200000000	400
1062.20300000000	3801.20200000000	400
1031.56700000000	3775.93400000000	400
998.581000000000	3752.17400000000	400
969.487000000000	3722.17700000000	400
941.522000000000	3701.01700000000	400
900.806000000000	3672.79200000000	400
883.599000000000	3653.53500000000	400
873.800000000000	3630.54700000000	400
880.985000000000	3599.04200000000	400
902.725000000000	3555.04600000000	400
927.869000000000	3527.08400000000	400
965.406000000000	3505.41600000000	400
1018.59100000000	3484.63300000000	400
1067.26200000000	3467.71200000000	400
1107.84600000000	3454.37200000000	400
1159.50700000000	3431.74200000000	400
1213.55600000000	3415.23600000000	400
1264.31500000000	3399.84200000000	400
1311.63200000000	3379.26700000000	400
1372.18800000000	3358.10700000000	400
1417.02300000000	3339.33900000000	400
1463.98200000000	3323.73800000000	400
1537.49600000000	3297.96200000000	400
1564.76600000000	3290.36900000000	400
1600.76100000000	3286.77000000000	400
1629.57200000000	3274.44700000000	400
1665.34200000000	3263.72600000000	400
1693.92700000000	3251.61000000000	400
1765.29800000000	3242.20800000000	400
1795.53800000000	3238.47700000000	400
1830.96900000000	3235.91400000000	400
1887.35100000000	3231.90100000000	400
1923.15800000000	3237.34700000000	400
1957.49900000000	3237.34700000000	400
2005.60600000000	3247.48300000000	400
2057.94400000000	3254.88900000000	400
2093.30000000000	3273.86300000000	400
2130.04800000000	3292.51700000000	400
2180.59900000000	3305.02800000000	400
2216.31200000000	3319.00900000000	400
2257.51700000000	3337.24800000000	400
2293.90700000000	3353.62200000000	400
2325.52100000000	3388.32900000000	400
2376.78700000000	3432.11900000000	400
2422.86300000000	3462.94500000000	400
2465.57200000000	3486.21500000000	400
2507.64200000000	3515.66600000000	400
1125.65500000000	15.8090000000000	500
1195.61500000000	48.1230000000000	500
1242.55600000000	76.8760000000000	500
1286.05500000000	111.452000000000	500
1304.33500000000	145.293000000000	500
1277.34800000000	191.626000000000	500
1239.39600000000	227.087000000000	500
1201.03100000000	250.602000000000	500
1135.81100000000	266.392000000000	500
1044.29900000000	299.159000000000	500
989.930000000000	326.329000000000	500
894.920000000000	361.545000000000	500
788.043000000000	401.114000000000	500
706.179000000000	430.508000000000	500
586.872000000000	455.380000000000	500
489.624000000000	472.526000000000	500
400.406000000000	475.014000000000	500
308.613000000000	489.503000000000	500
228.930000000000	502.881000000000	500
142.308000000000	522.797000000000	500
60.8760000000000	557.072000000000	500
17.3960000000000	591.440000000000	500
7.59800000000000	899.699000000000	500
41.4870000000000	927.266000000000	500
87.8450000000000	963.556000000000	500
134.259000000000	990.821000000000	500
183.832000000000	1020.94900000000	500
242.922000000000	1059.50000000000	500
298.664000000000	1090.55300000000	500
362.399000000000	1125.27900000000	500
424.648000000000	1169.70900000000	500
488.063000000000	1212.34900000000	500
556.293000000000	1251.88000000000	500
619.143000000000	1291.52400000000	500
684.853000000000	1344.26400000000	500
778.941000000000	1408.78000000000	500
844.519000000000	1448.53700000000	500
911.902000000000	1483.73400000000	500
974.941000000000	1527.14700000000	500
1046.66900000000	1586.97100000000	500
1111.72000000000	1627.04800000000	500
1145.79700000000	1662.92400000000	500
1199.97800000000	1700.77800000000	500
1253.57600000000	1726.44100000000	500
1291.03900000000	1742.92800000000	500
1342.64300000000	1758.69900000000	500
1380.67000000000	1778.80400000000	500
1466.99100000000	1791.18400000000	500
1557.95800000000	1827.28500000000	500
1630.43700000000	1863.04800000000	500
1698.27200000000	1910.30500000000	500
1746.36000000000	1966.24700000000	500
1796.14000000000	2009.41500000000	500
1844.66100000000	2069.84200000000	500
1870.87700000000	2112.12400000000	500
1901.71900000000	2160.45400000000	500
1930.06100000000	2208.86000000000	500
1979.50300000000	2273.88500000000	500
2022.00500000000	2316.69400000000	500
2065.80500000000	2342.09400000000	500
2113.31000000000	2337.19500000000	500
2162.73300000000	2299.94400000000	500
2199.66900000000	2258.37800000000	500
2232.20400000000	2205.28000000000	500
2270.70000000000	2148.33900000000	500
2315.14000000000	2077.00200000000	500
2366.23700000000	1999.82400000000	500
2424.19800000000	1933.16000000000	500
2470.46200000000	1868.11700000000	500
2515.01400000000	1793.93500000000	500
2560.61900000000	1746.22600000000	500
2627.55100000000	1645.57000000000	500
2666.21700000000	1617.91000000000	500
2700.61400000000	1566.90400000000	500
2777.98300000000	1518.59300000000	500
2842.11300000000	1475.55700000000	500
2908.91300000000	1419.40700000000	500
2969.47000000000	1373.45000000000	500
3029.59400000000	1326.85400000000	500
3076.66700000000	1281.95200000000	500
742.758000000000	3876.92800000000	500
697.980000000000	3845.14100000000	500
664.918000000000	3799.59900000000	500
643.667000000000	3760.99200000000	500
622.265000000000	3717.69200000000	500
594.169000000000	3685.35900000000	500
574.309000000000	3659.20600000000	500
576.641000000000	3610.93300000000	500
600.864000000000	3570.47800000000	500
615.194000000000	3545.04100000000	500
637.348000000000	3521.67700000000	500
664.843000000000	3502.47600000000	500
692.451000000000	3482.72900000000	500
720.134000000000	3459.87400000000	500
754.963000000000	3429.76400000000	500
780.013000000000	3404.06300000000	500
839.836000000000	3349.21300000000	500
874.929000000000	3325.96100000000	500
920.591000000000	3291.17900000000	500
947.954000000000	3268.22900000000	500
1006.91200000000	3252.91000000000	500
1063.51900000000	3239.02300000000	500
1101.43300000000	3228.79200000000	500
1142.39300000000	3225.28800000000	500
1190.34900000000	3225.90900000000	500
1236.98900000000	3216.97800000000	500
1295.77800000000	3210.79800000000	500
1338.22400000000	3202.86500000000	500
1407.95800000000	3188.52600000000	500
1432.66900000000	3179.18000000000	500
1477.12800000000	3166.29200000000	500
1537.25200000000	3145.22700000000	500
1582.40600000000	3122.35300000000	500
1622.76400000000	3098.93100000000	500
1672.75200000000	3084.31000000000	500
1720.70800000000	3061.94400000000	500
1771.14600000000	3037.95800000000	500
1831.45900000000	3009.63700000000	500
1864.67100000000	2989.21300000000	500
1899.53800000000	2964.85000000000	500
1949.67600000000	2945.14100000000	500
1994.88600000000	2920.83400000000	500
2050.96700000000	2922.94400000000	500
2100.10800000000	2929.87900000000	500
2139.07400000000	2940.97700000000	500
2173.26400000000	2959.40400000000	500
2205.31100000000	2982.37300000000	500
2253.68100000000	3001.63000000000	500
2294.79100000000	3024.14600000000	500
2328.30400000000	3035.88500000000	500
2362.75800000000	3055.85800000000	500
2405.01500000000	3079.12800000000	500
2446.82200000000	3107.67400000000	500
2492.52100000000	3136.27600000000	500
2533.18100000000	3141.68400000000	500
2572.09100000000	3154.19500000000	500
2604.55100000000	3168.53500000000	500
2653.24100000000	3181.12100000000	500
2684.68500000000	3190.27900000000	500
2703.77300000000	3201	500
11.7730000000000	351.653000000000	600
75.6390000000000	362.111000000000	600
126.191000000000	362.167000000000	600
193.743000000000	359.152000000000	600
258.494000000000	355.101000000000	600
317.395000000000	342.006000000000	600
364.768000000000	323.409000000000	600
400.877000000000	299.366000000000	600
449.454000000000	265.092000000000	600
489.492000000000	219.852000000000	600
510.762000000000	158.972000000000	600
488.966000000000	113.412000000000	600
468.975000000000	74.2570000000000	600
432.471000000000	43.7330000000000	600
379.682000000000	16.5250000000000	600
26.5360000000000	1175.41800000000	600
78.5920000000000	1208.82600000000	600
148.646000000000	1251.16400000000	600
