X	Y	Z
25.7300000000000	358.373000000000	400
71.5260000000000	373.332000000000	400
118.729000000000	389.649000000000	400
174.636000000000	401.613000000000	400
231.064000000000	418.105000000000	400
295.953000000000	430.312000000000	400
349.307000000000	439.368000000000	400
381.343000000000	452.742000000000	400
408.376000000000	471.898000000000	400
375.245000000000	503	400
349.289000000000	529.018000000000	400
307.628000000000	565.292000000000	400
261.780000000000	607.035000000000	400
217.357000000000	652.190000000000	400
165.324000000000	700.202000000000	400
107.697000000000	735.014000000000	400
60.5460000000000	762.163000000000	400
19.7880000000000	794.327000000000	400
14.9930000000000	1996.90300000000	400
52.5020000000000	2014.19600000000	400
84.8510000000000	2019.89000000000	400
142.426000000000	2023.37300000000	400
180.682000000000	2038.35000000000	400
233.722000000000	2054.14500000000	400
303.059000000000	2075.42500000000	400
335.547000000000	2096.88000000000	400
370.328000000000	2111.21200000000	400
410.287000000000	2123.85500000000	400
460.721000000000	2137.59500000000	400
519.617000000000	2141.54800000000	400
564.753000000000	2151.63100000000	400
629.086000000000	2172.66800000000	400
662.408000000000	2185.99000000000	400
700.803000000000	2196.99600000000	400
761.418000000000	2211.83300000000	400
819.167000000000	2230.57100000000	400
842.308000000000	2244.67700000000	400
856.953000000000	2277.31200000000	400
813.503000000000	2293.10700000000	400
758.186000000000	2293.43800000000	400
708.186000000000	2299.28900000000	400
654.451000000000	2306.37600000000	400
587.789000000000	2326.07200000000	400
487.476000000000	2365.65600000000	400
416.767000000000	2396.74000000000	400
327.017000000000	2427.21600000000	400
253.441000000000	2456.38500000000	400
162.127000000000	2490.44800000000	400
100.609000000000	2516.67400000000	400
17.1650000000000	2558.86900000000	400
12.6480000000000	123.068000000000	500
82.7490000000000	132.002000000000	500
126.842000000000	143.478000000000	500
177.468000000000	166.587000000000	500
231.186000000000	185.760000000000	500
271.735000000000	207.772000000000	500
333.567000000000	232.727000000000	500
397.691000000000	254.060000000000	500
447.761000000000	275.985000000000	500
504.224000000000	296.621000000000	500
555.753000000000	313.896000000000	500
624.899000000000	327.497000000000	500
706.709000000000	333.644000000000	500
778.253000000000	338.712000000000	500
836.488000000000	335.368000000000	500
909.838000000000	327.323000000000	500
967.239000000000	319.887000000000	500
1021.65200000000	319.452000000000	500
1066.05800000000	315.847000000000	500
1134.23100000000	330.893000000000	500
1173.59800000000	337.145000000000	500
1252.80300000000	337.388000000000	500
