X	Y	Z
4019.98300000000	339.500000000000	50
3951.29100000000	334.532000000000	50
3897.70900000000	317.568000000000	50
3841.43200000000	306.197000000000	50
3780.36900000000	284.689000000000	50
3704.04900000000	256.557000000000	50
3665.28400000000	241.635000000000	50
3613.97600000000	224.248000000000	50
3572.03900000000	201.525000000000	50
3530.37600000000	169.216000000000	50
3505.51100000000	149.382000000000	50
3454.20300000000	117.386000000000	50
3401.35400000000	95.7120000000000	50
3356.99700000000	76.6320000000000	50
3315.44400000000	47.8190000000000	50
3262.19300000000	35.3630000000000	50
3223.42700000000	29.3470000000000	50
3174.98000000000	37.9760000000000	50
3145.67700000000	63.5140000000000	50
3148.13500000000	101.839000000000	50
3176.28200000000	141.691000000000	50
3214.75400000000	177.201000000000	50
3258.54300000000	213.521000000000	50
3309.99800000000	256.299000000000	50
3339.06300000000	288.038000000000	50
3357.96900000000	334.109000000000	50
3390.00400000000	378.248000000000	50
3429.52100000000	415.654000000000	50
3474.26400000000	452.525000000000	50
3523.53600000000	501.724000000000	50
3571.74500000000	539.259000000000	50
3594.70400000000	577.179000000000	50
3628.04100000000	617.436000000000	50
3636.42100000000	670.260000000000	50
3639.94100000000	707.003000000000	50
3628.07700000000	754.215000000000	50
3589.60500000000	783.249000000000	50
3546.23800000000	808.971000000000	50
3495.93800000000	821.758000000000	50
3457.39400000000	845.272000000000	50
3438.19400000000	880.690000000000	50
3440.45000000000	905.639000000000	50
3485.96300000000	930.037000000000	50
3561	956.715000000000	50
3611.90400000000	975.942000000000	50
3661.92800000000	988.748000000000	50
3733.24200000000	988.159000000000	50
3791.51800000000	983.743000000000	50
3856.63400000000	991.140000000000	50
3902.84400000000	1005.16000000000	50
3977.20200000000	999.898000000000	50
4026.34600000000	991.802000000000	50
4014.97700000000	188.940000000000	100
3939.35400000000	151.792000000000	100
3856.04700000000	114.387000000000	100
3791.46300000000	84.2130000000000	100
3748.68200000000	73.2840000000000	100
3689.48900000000	62.9620000000000	100
3628.18700000000	54.7190000000000	100
3560.43100000000	32.2720000000000	100
3514.36800000000	12.7140000000000	100
2578.13700000000	0.865000000000000	100
2613.63800000000	20.7170000000000	100
2651.70600000000	38.4720000000000	100
2690.38000000000	63.9180000000000	100
2725.25700000000	85.4090000000000	100
2772.84300000000	114.737000000000	100
2820.88600000000	140.219000000000	100
2855.91100000000	173.448000000000	100
2892.01700000000	208.259000000000	100
2926.93100000000	236.999000000000	100
2956.39900000000	258.194000000000	100
2995.86100000000	282.702000000000	100
3017.55400000000	315.894000000000	100
3038.12900000000	349.766000000000	100
3068.44000000000	395.525000000000	100
3091.93100000000	446.619000000000	100
3118.79500000000	483.969000000000	100
3149.08800000000	510.556000000000	100
3195.53600000000	549.562000000000	100
3235.12700000000	596.075000000000	100
3267.16200000000	645.403000000000	100
3285.26100000000	679.846000000000	100
3292.50400000000	711.787000000000	100
3279.48500000000	743.911000000000	100
3239.49100000000	767.720000000000	100
3180.51800000000	771.823000000000	100
3124.22200000000	775.411000000000	100
3069.32100000000	775.061000000000	100
2995.34800000000	782.016000000000	100
2922.60400000000	789.449000000000	100
2836.73000000000	797.122000000000	100
2779.86600000000	807.094000000000	100
2736.88300000000	818.906000000000	100
2706.26000000000	837.839000000000	100
2695.64300000000	859.513000000000	100
2723.03800000000	879.421000000000	100
2757.73300000000	897.029000000000	100
2830.16500000000	904.094000000000	100
2915.14000000000	925.639000000000	100
2982.18200000000	942.971000000000	100
3070.71400000000	964.130000000000	100
3160.49400000000	984.939000000000	100
3248.21900000000	1011.08400000000	100
3334.97400000000	1038.97800000000	100
3407.82800000000	1064.51500000000	100
3471.82500000000	1079.40000000000	100
3540.95700000000	1105.23300000000	100
3624.63000000000	1110.67900000000	100
3696.01700000000	1116.51100000000	100
3770.35700000000	1122.60100000000	100
3854.43300000000	1132.66600000000	100
3902.03700000000	1143.92600000000	100
3973.77200000000	1153.75100000000	100
4024.62200000000	1158.71900000000	100
2162.54000000000	16.7620000000000	150
2199.74600000000	50.1370000000000	150
2238.25400000000	86.9170000000000	150
2284.26300000000	120.496000000000	150
2346.51800000000	137.717000000000	150
2417.68500000000	143.918000000000	150
2478.05200000000	165.224000000000	150
2520.35600000000	187.450000000000	150
2575.73500000000	218.894000000000	150
2644.33500000000	270.411000000000	150
2698.08100000000	320.935000000000	150
2741.90700000000	354.164000000000	150
2796.26000000000	420.861000000000	150
2826.02100000000	470.483000000000	150
2843.99100000000	529.857000000000	150
2839.70000000000	586.746000000000	150
2801.54100000000	637.914000000000	150
2748.63700000000	669.432000000000	150
2659.00400000000	674.510000000000	150
2600.54500000000	670.775000000000	150
2519.07200000000	655.246000000000	150
2420.01400000000	649.432000000000	150
2339.77000000000	648.972000000000	150
2262.35000000000	654.878000000000	150
2169.74600000000	669.395000000000	150
2095.04000000000	695.927000000000	150
2017.67500000000	719.036000000000	150
1981.05500000000	740.526000000000	150
1966.55000000000	757.085000000000	150
1987.56500000000	790.112000000000	150
2005.75500000000	808.658000000000	150
2025.81600000000	829.357000000000	150
2041.31200000000	849.265000000000	150
2039.00100000000	873.662000000000	150
2023.78100000000	907.700000000000	150
2008.54300000000	927.792000000000	150
2017.74800000000	945.381000000000	150
2042.28300000000	969.282000000000	150
2086.88000000000	984.939000000000	150
2137.52800000000	997.267000000000	150
2201.56100000000	1008.01200000000	150
2280.41200000000	1021.02000000000	150
2388.85900000000	1019.87900000000	150
2510.08700000000	1022.78600000000	150
2636.79800000000	1022.23400000000	150
2706.33300000000	1028.84000000000	150
2788.22800000000	1038.37000000000	150
2883.54500000000	1056.65900000000	150
2983.19000000000	1083.02500000000	150
3050.70800000000	1106.22600000000	150
3135.00500000000	1134.74500000000	150
3224.38100000000	1162.08600000000	150
3293.09100000000	1195.64600000000	150
3391.98400000000	1226.00400000000	150
3487.15500000000	1227.49400000000	150
3592.59400000000	1235.42400000000	150
3712.86900000000	1247.20000000000	150
3778.20500000000	1260.68600000000	150
3842.14700000000	1277.04300000000	150
3905.22800000000	1297.02500000000	150
3949.76900000000	1321.21900000000	150
4012.72100000000	1353.16000000000	150
2200.09400000000	367.779000000000	200
2194.20800000000	408.386000000000	200
2204.95400000000	458.891000000000	200
2226.40800000000	504.521000000000	200
2268.96900000000	522.644000000000	200
2330.47300000000	527.465000000000	200
2401.47500000000	523.858000000000	200
2446.91500000000	527.262000000000	200
2497.26900000000	523.748000000000	200
2548.55900000000	494.034000000000	200
2560.45900000000	451.237000000000	200
2536.82300000000	406.528000000000	200
2498.69900000000	365.498000000000	200
2444.47600000000	327.062000000000	200
2393.86500000000	308.737000000000	200
2338.41300000000	302.720000000000	200
2254.28100000000	317.513000000000	200
1598.53800000000	10.8190000000000	200
1637.43200000000	59.3190000000000	200
1685.91600000000	108.591000000000	200
1711.40500000000	144.322000000000	200
1743.75200000000	191.461000000000	200
1761.52100000000	264.634000000000	200
1763.04300000000	330.006000000000	200
1749.60100000000	389.987000000000	200
1720.44500000000	436.224000000000	200
1663.56200000000	462.755000000000	200
1587.88400000000	475.083000000000	200
1509.12600000000	464.945000000000	200
1386.94400000000	445.423000000000	200
1242.97800000000	416.518000000000	200
1159.83600000000	396.206000000000	200
1081.62700000000	369.748000000000	200
991.664000000000	354.918000000000	200
892.441000000000	322.370000000000	200
790.742000000000	298.065000000000	200
709.618000000000	268.755000000000	200
637.882000000000	244.524000000000	200
581.770000000000	228.737000000000	200
528.152000000000	231.074000000000	200
519.955000000000	264.542000000000	200
547.131000000000	312.508000000000	200
586.868000000000	354.311000000000	200
633.500000000000	399.610000000000	200
682.625000000000	438.634000000000	200
734.007000000000	476.370000000000	200
785.259000000000	513.629000000000	200
841.427000000000	559.185000000000	200
898.199000000000	604.962000000000	200
917.783000000000	635.320000000000	200
911.164000000000	675.430000000000	200
925.522000000000	658.595000000000	200
894.788000000000	692.320000000000	200
845.644000000000	725.144000000000	200
811.904000000000	746.837000000000	200
775.174000000000	775.392000000000	200
756.727000000000	818.924000000000	200
772.973000000000	845.235000000000	200
803.927000000000	867.020000000000	200
878.542000000000	880.966000000000	200
962.325000000000	901.113000000000	200
1050.45400000000	917.967000000000	200
1162.38500000000	950.275000000000	200
1282.95300000000	996.807000000000	200
1407.17000000000	1046.87100000000	200
1557.40800000000	1103.76100000000	200
1665.52500000000	1144.66200000000	200
1753.21400000000	1193.41900000000	200
1823.59200000000	1214.08100000000	200
1929.27100000000	1237.92700000000	200
2016.50100000000	1262.60000000000	200
2088.36500000000	1272.16700000000	200
2177.15500000000	1272.68200000000	200
2261.85500000000	1240.04300000000	200
2343.27200000000	1205.14000000000	200
2450.27100000000	1175.03900000000	200
