80.546	26.550
124.385	84.901
165.983	154.926
204.464	219.663
241.114	288.682
282.657	356.715
311.391	406.817
350.637	472.448
393.729	534.746
430.231	597.398
469.887	659.789
505.194	711.921
544.682	760.534
588.521	811.512
628.813	858.133
663.522	910.451
709.321	950.798
762.477	976.604
795.860	984.051
854.076	968.300
923.736	940.483
975.566	910.954
1030.496	886.452
1097.001	857.333
1156.318	836.424
1220.732	819.332
1284.101	803.655
1354.209	772.953
1409.101	754.539
1464.330	724.116
1520.529	696.728
1569.969	661.837
1613.005	600.730
1654.417	530.780
1677.568	484.848
1694.410	452.712
1710.560	415.754
1734.962	370.995
1756.023	325.975
1784.627	280.099
1824.302	230.555
1865.303	176.002
1903.224	114.635
1937.876	66.394
1970.849	25.805
