X	Y	Z
80.5460000000000	26.5500000000000	200
124.385000000000	84.9010000000000	200
165.983000000000	154.926000000000	200
204.464000000000	219.663000000000	200
241.114000000000	288.682000000000	200
282.657000000000	356.715000000000	200
311.391000000000	406.817000000000	200
350.637000000000	472.448000000000	200
393.729000000000	534.746000000000	200
430.231000000000	597.398000000000	200
469.887000000000	659.789000000000	200
505.194000000000	711.921000000000	200
544.682000000000	760.534000000000	200
588.521000000000	811.512000000000	200
628.813000000000	858.133000000000	200
663.522000000000	910.451000000000	200
709.321000000000	950.798000000000	200
762.477000000000	976.604000000000	200
795.860000000000	984.051000000000	200
854.076000000000	968.300000000000	200
923.736000000000	940.483000000000	200
975.566000000000	910.954000000000	200
1030.49600000000	886.452000000000	200
1097.00100000000	857.333000000000	200
1156.31800000000	836.424000000000	200
1220.73200000000	819.332000000000	200
1284.10100000000	803.655000000000	200
1354.20900000000	772.953000000000	200
1409.10100000000	754.539000000000	200
1464.33000000000	724.116000000000	200
1520.52900000000	696.728000000000	200
1569.96900000000	661.837000000000	200
1613.00500000000	600.730000000000	200
1654.41700000000	530.780000000000	200
1677.56800000000	484.848000000000	200
1694.41000000000	452.712000000000	200
1710.56000000000	415.754000000000	200
1734.96200000000	370.995000000000	200
1756.02300000000	325.975000000000	200
1784.62700000000	280.099000000000	200
1824.30200000000	230.555000000000	200
1865.30300000000	176.002000000000	200
1903.22400000000	114.635000000000	200
1937.87600000000	66.3940000000000	200
1970.84900000000	25.8050000000000	200
14.4510000000000	553.942000000000	300
46.0980000000000	599.539000000000	300
82.5250000000000	662.097000000000	300
116.431000000000	718.903000000000	300
153.100000000000	769.136000000000	300
188.239000000000	812.015000000000	300
217.682000000000	869.379000000000	300
254.744000000000	923.317000000000	300
286.671000000000	977.702000000000	300
321.996000000000	1032.77600000000	300
341.675000000000	1069.54800000000	300
376.813000000000	1106.97100000000	300
410.888000000000	1160.20200000000	300
435.104000000000	1205.59400000000	300
468.748000000000	1263.36800000000	300
507.322000000000	1327.45300000000	300
542.068000000000	1370.44400000000	300
