3.802	785.918
18.975	766.573
42.952	743.908
70.338	723.273
90.085	707.459
109.671	694.734
130.110	681.148
148.021	667.201
167.776	653.274
193.345	634.955
211.758	620.995
226.057	607.584
245.832	587.289
269.823	566.023
287.104	544.478
306.581	524.176
329.588	493.750
351.383	466.956
373.950	440.326
394.531	418.578
412.328	388.260
433.268	355.457
449.404	328.338
467.993	303.670
475.834	281.249
491.096	264.111
503.728	257.566
516.116	266.875
522.039	277.793
529.887	295.040
543.515	319.314
550.773	337.810
564.327	363.483
576.756	386.277
587.660	402.580
595.718	424.010
610.241	448.128
624.628	471.995
637.321	496.147
648.754	518.839
653.342	534.700
651.302	553.183
643.258	566.851
620.419	580.696
592.241	603.823
564.463	621.585
546.693	640.923
522.588	664.037
497.385	683.653
470.270	706.488
456.357	726.559
441.706	748.939
424.702	766.539
405.042	790.120
386.569	815.250
371.443	839.307
352.589	865.856
336.745	892.534
323.272	913.081
310.044	937.593
300.210	966.586
293.000	988.145
287.849	1018.476
285.850	1049.594
284.630	1075.743
287.673	1105.116
292.763	1129.948
295.399	1151.003
299.560	1175.413
307.197	1198.683
312.992	1223.813
318.684	1247.795
325.339	1265.008
330.950	1283.361
335.769	1296.710
345.717	1317.882
355.659	1344.193
364.130	1361.331
370.467	1376.758
380.517	1399.593
390.655	1422.658
396.239	1433.577
