X	Y	Z
29.5090000000000	1804.95600000000	400
94.5060000000000	1811.87100000000	400
152.481000000000	1821.76500000000	400
238.682000000000	1833.14800000000	400
323.137000000000	1844.44900000000	400
391.424000000000	1859.81000000000	400
461.596000000000	1864.31800000000	400
511.326000000000	1866.03100000000	400
564.828000000000	1877.88400000000	400
628.019000000000	1883.26900000000	400
683.949000000000	1891.12300000000	400
745.776000000000	1895.55000000000	400
813.922000000000	1904.46400000000	400
853.401000000000	1914.11300000000	400
889.871000000000	1918.09100000000	400
944.035000000000	1923.35400000000	400
965.861000000000	1917.03000000000	400
960.806000000000	1896.30400000000	400
942.109000000000	1873.13100000000	400
901.807000000000	1840.10400000000	400
874.926000000000	1816.84900000000	400
838.616000000000	1783.10800000000	400
768.544000000000	1746.00200000000	400
695.483000000000	1718.54400000000	400
600.937000000000	1683.86500000000	400
525.610000000000	1660.01900000000	400
449.740000000000	1632.78500000000	400
370.601000000000	1605.18500000000	400
273.928000000000	1579.15600000000	400
174.949000000000	1540.39700000000	400
101.427000000000	1522.85300000000	400
38.4160000000000	1500.72000000000	400
24.5740000000000	2071.39200000000	500
101.447000000000	2086.36500000000	500
155.851000000000	2095.30000000000	500
246.686000000000	2089.71100000000	500
313.769000000000	2101.64500000000	500
375.516000000000	2124.55300000000	500
462.017000000000	2129.53100000000	500
568.600000000000	2128.08300000000	500
648.341000000000	2130.42800000000	500
728.583000000000	2131.02000000000	500
820.020000000000	2133.28300000000	500
925.178000000000	2123.43100000000	500
1004.49800000000	2107.27500000000	500
1073.46700000000	2102.52100000000	500
1143.09700000000	2099.33900000000	500
1215.27600000000	2100.84900000000	500
1284.44500000000	2104.03100000000	500
1355.76000000000	2111.27300000000	500
1411.12800000000	2125.45000000000	500
1471.53100000000	2141.24000000000	500
1540.09800000000	2151.74500000000	500
1616.54900000000	2160.80200000000	500
1659.07800000000	2166.69800000000	500
1737.09400000000	2168.63600000000	500
1784.39700000000	2173.36900000000	500
1839.92500000000	2167.73800000000	500
1896.93700000000	2151.11300000000	500
1910.97900000000	2125.77700000000	500
1897.90000000000	2101.58300000000	500
1861.65100000000	2084.79500000000	500
1822.63200000000	2061.41700000000	500
1729.19000000000	2037.18300000000	500
1671.47500000000	2008.78700000000	500
1604.01100000000	1986.12300000000	500
1542.62500000000	1964.86700000000	500
1480.19700000000	1943.95700000000	500
1444.97000000000	1925.88300000000	500
1375.56000000000	1890.47000000000	500
1316.90300000000	1876.90500000000	500
1268.77700000000	1831.04700000000	500
1224.26300000000	1812.40200000000	500
1169.61700000000	1784.10800000000	500
1117.42000000000	1747.67500000000	500
1081.77200000000	1725.56200000000	500
1011.96100000000	1689.47500000000	500
945.339000000000	1623.42200000000	500
877.695000000000	1576.25900000000	500
825.878000000000	1535.58300000000	500
793.500000000000	1513.38800000000	500
740.560000000000	1486.48100000000	500
671.872000000000	1454.31100000000	500
621.680000000000	1435.38100000000	500
560.395000000000	1424.01800000000	500
498.929000000000	1389.17600000000	500
408.536000000000	1366.67600000000	500
316.618000000000	1337.95300000000	500
271.902000000000	1310.23100000000	500
204.819000000000	1284.46600000000	500
151.318000000000	1265.74000000000	500
111.457000000000	1247.05400000000	500
77.4740000000000	1232.20300000000	500
35.0460000000000	1217.59700000000	500
203.174000000000	15.4220000000000	500
248.030000000000	31.8640000000000	500
295.734000000000	53.1810000000000	500
327.230000000000	64.0540000000000	500
379.387000000000	72.8870000000000	500
494.014000000000	96.1420000000000	500
571.649000000000	96.1420000000000	500
639.093000000000	90.1040000000000	500
686.235000000000	90.1040000000000	500
742.646000000000	95.5910000000000	500
793.520000000000	95.5910000000000	500
881.546000000000	108.361000000000	500
935.008000000000	117.704000000000	500
991.098000000000	128.883000000000	500
1050.19600000000	143.326000000000	500
1088.23100000000	150.221000000000	500
1128.23200000000	155.708000000000	500
1166.18700000000	156.993000000000	500
1206.02700000000	154.342000000000	500
1271.50500000000	139.613000000000	500
1338.38800000000	114.277000000000	500
1375.09900000000	99.6510000000000	500
1458.79200000000	94.4690000000000	500
1522.18400000000	87.6760000000000	500
1562.98700000000	77.8030000000000	500
1644.89500000000	74.8250000000000	500
1698.29600000000	74.8250000000000	500
