X	Y	Z
3070.45900000000	1379.33700000000	300
3124.98500000000	1406.23900000000	300
3175.83200000000	1433.74400000000	300
3218.37500000000	1459.00500000000	300
3260.66200000000	1484.50200000000	300
3300.61900000000	1508.99500000000	300
3331.28700000000	1529.38200000000	300
3361.99200000000	1547.98000000000	300
3412.94800000000	1578.02200000000	300
3458.77000000000	1600.70900000000	300
3503.97100000000	1618.63200000000	300
3547.91600000000	1652.58000000000	300
3618.48600000000	1700.39800000000	300
3649.93800000000	1730.00200000000	300
3695.41300000000	1762.72700000000	300
3726.30000000000	1785.70600000000	300
3747.73500000000	1821.97100000000	300
3777.71100000000	1864.97200000000	300
3795.28600000000	1882.74900000000	300
653.801000000000	2755.75200000000	400
713.207000000000	2728.04700000000	400
771.539000000000	2703.00600000000	400
819.199000000000	2671.83300000000	400
871.303000000000	2650.73300000000	400
905.214000000000	2632.95700000000	400
951.180000000000	2602.78800000000	400
992.193000000000	2578.98800000000	400
1051.23500000000	2557.26900000000	400
1086.89400000000	2538.63400000000	400
1138.76000000000	2518.68500000000	400
1173.80000000000	2505.41600000000	400
1223.42700000000	2498.88200000000	400
1290.70100000000	2484.79200000000	400
1338.85300000000	2482.21900000000	400
1397.20300000000	2482.21900000000	400
1441.31200000000	2482.23700000000	400
1477.62600000000	2491.87400000000	400
1525.63200000000	2501.18200000000	400
1579.21100000000	2513.20900000000	400
1627.18100000000	2522.28100000000	400
1673.69300000000	2524.58000000000	400
1719.29500000000	2518.21000000000	400
1772.58300000000	2501.03600000000	400
1831.88000000000	2486.14300000000	400
1897.22400000000	2462.41600000000	400
1955.02800000000	2449.73100000000	400
2011.52100000000	2431.71700000000	400
2074.49700000000	2423.92400000000	400
2119.44300000000	2413.00900000000	400
2186.97200000000	2401.23700000000	400
2248.45500000000	2392.40300000000	400
2302.98100000000	2390.14000000000	400
2363.62600000000	2380.75900000000	400
2397.42700000000	2378.49600000000	400
2451.29700000000	2373.65800000000	400
2508.48200000000	2367.49000000000	400
2553.61100000000	2361.41200000000	400
2606.49700000000	2356.55700000000	400
2657.52700000000	2343.25200000000	400
2707.09900000000	2335.00200000000	400
2751.18900000000	2331.31500000000	400
2808.04700000000	2328.85100000000	400
2876.48600000000	2306.16500000000	400
2941.88500000000	2291.69100000000	400
3002.09300000000	2284.29900000000	400
3051.11800000000	2284.50000000000	400
3094.49900000000	2283.25900000000	400
3146.91200000000	2283.25900000000	400
3209.12300000000	2286.70900000000	400
3237.02300000000	2285.57700000000	400
3304.58900000000	2286.72700000000	400
3388.80000000000	2285.41300000000	400
3418.74000000000	2281.59800000000	400
3447.62400000000	2265.53700000000	400
3504.86300000000	2243.76300000000	400
3539.64700000000	2213.11900000000	400
3565.10700000000	2179.66400000000	400
3585.43200000000	2137.94100000000	400
3579.45800000000	2097.93300000000	400
3572.35600000000	2057.01400000000	400
3529.43100000000	1999.57700000000	400
3497.72400000000	1966.99800000000	400
3465.83500000000	1938.05000000000	400
3406.53900000000	1915.47400000000	400
3357.98600000000	1882.56600000000	400
3324.84100000000	1869.27900000000	400
3279.47500000000	1845.68000000000	400
3250.44600000000	1821.77100000000	400
3185.10200000000	1777.69300000000	400
3154.34200000000	1756.17500000000	400
3089.16300000000	1712.73600000000	400
3030.43000000000	1669.73600000000	400
2990.76500000000	1633.58000000000	400
2934.34500000000	1588.35300000000	400
2900.81700000000	1568.47700000000	400
2819.83000000000	1530.11200000000	400
2756.63500000000	1508.41100000000	400
2676.35800000000	1469.91900000000	400
2615.13000000000	1442.79700000000	400
2553.08200000000	1420.69400000000	400
2521.12100000000	1405.71000000000	400
2460.00200000000	1381.10700000000	400
2427.60400000000	1359.37000000000	400
2371.38400000000	1343.43600000000	400
2339.78700000000	1331.49900000000	400
2282.87500000000	1320.98700000000	400
2222.74000000000	1309.16000000000	400
2176.41000000000	1302.06000000000	400
2106.33100000000	1277.43900000000	400
2043.08200000000	1259.11400000000	400
2010.13700000000	1245.15200000000	400
1965.53600000000	1230.67900000000	400
1914.65200000000	1219.54500000000	400
1852.00400000000	1206.27600000000	400
1780.83300000000	1170.68600000000	400
1687.37000000000	1129.93000000000	400
1619.29500000000	1101.84100000000	400
1572.80000000000	1072.89400000000	400
1514.39500000000	1047.70700000000	400
1434.75600000000	995.855000000000	400
1378.20800000000	952.435000000000	400
1335.42900000000	921.261000000000	400
1303.63100000000	888.117000000000	400
1291.01100000000	845.372000000000	400
1281.95900000000	784.302000000000	400
1279.51900000000	747.106000000000	400
1302.42900000000	710.566000000000	400
1335.50200000000	687.825000000000	400
1360.70700000000	664.445000000000	400
1400.51800000000	652.837000000000	400
1446.52000000000	636.392000000000	400
1503.55900000000	637.560000000000	400
1536.88700000000	645.920000000000	400
1572.03600000000	668.186000000000	400
1600.48200000000	686.693000000000	400
1650.60100000000	705.200000000000	400
1719.78700000000	742.670000000000	400
1761.40100000000	772.749000000000	400
1808.13200000000	788.044000000000	400
1861.65600000000	820.568000000000	400
1913.85100000000	842.579000000000	400
1981.83600000000	865.594000000000	400
2041.57000000000	872.512000000000	400
2090.77800000000	868.405000000000	400
2149.49200000000	862.437000000000	400
2197.37100000000	847.069000000000	400
2257.05100000000	827.029000000000	400
2316.67600000000	802.043000000000	400
2366.86800000000	784.174000000000	400
2422.81400000000	761.305000000000	400
2481.60200000000	748.693000000000	400
2543.55800000000	731.647000000000	400
2603.09200000000	715.950000000000	400
2661.86100000000	692.589000000000	400
2739.88000000000	669.263000000000	400
2795.38900000000	650.464000000000	400
2859.29400000000	631.172000000000	400
2904.13200000000	611.278000000000	400
2965.56000000000	597.900000000000	400
3002.31100000000	582.861000000000	400
3057.60200000000	581.638000000000	400
3094.79000000000	593.009000000000	400
3131.90600000000	606.460000000000	400
3178.38200000000	623.927000000000	400
3223.94800000000	646.321000000000	400
3273.19200000000	661.908000000000	400
3320.83400000000	680.397000000000	400
3366.80000000000	703.886000000000	400
3415.86300000000	713.195000000000	400
3475.63400000000	711.862000000000	400
3513.09500000000	711.990000000000	400
3583.95700000000	695.983000000000	400
3633.78400000000	685.179000000000	400
3690.62300000000	656.743000000000	400
3734.73200000000	634.293000000000	400
3792.86400000000	602.992000000000	400
3841.41600000000	587.351000000000	400
3877.18400000000	570.267000000000	400
3946.75300000000	544.368000000000	400
3999.93100000000	524.547000000000	400
4001.00500000000	244.186000000000	500
3951.03300000000	269.374000000000	500
3858.11600000000	301.569000000000	500
3790.98800000000	331.337000000000	500
3706.90400000000	359.572000000000	500
3639.33900000000	399.652000000000	500
3552.99700000000	429.220000000000	500
3512.60300000000	448.402000000000	500
3454.08900000000	464.810000000000	500
3390.82200000000	476.674000000000	500
3335.11200000000	473.297000000000	500
3276.43400000000	462.510000000000	500
3226.26000000000	444.533000000000	500
3162.79200000000	422.704000000000	500
3099.50700000000	402.281000000000	500
3039.39000000000	376.455000000000	500
2986.06600000000	344.862000000000	500
2947.60300000000	322.868000000000	500
2910.63300000000	312.082000000000	500
2842.66700000000	328.234000000000	500
2763.11800000000	363.569000000000	500
2691.21900000000	398.612000000000	500
2613.43600000000	435.133000000000	500
2530.09900000000	475.779000000000	500
2445.19600000000	509.837000000000	500
2349.60300000000	550.537000000000	500
2251.22300000000	579.977000000000	500
2200.63100000000	592.698000000000	500
2130.77100000000	597.316000000000	500
2076.09900000000	588.975000000000	500
1996.96900000000	578.024000000000	500
1934.41200000000	549.953000000000	500
1849.23600000000	531.337000000000	500
1771.85400000000	509.873000000000	500
1718.98600000000	481.036000000000	500
1645.17400000000	463.332000000000	500
1561.07200000000	451.432000000000	500
1447.68600000000	453.695000000000	500
1337.28700000000	452.308000000000	500
1236.81200000000	450.556000000000	500
1148.50400000000	441.923000000000	500
1057.20800000000	448.749000000000	500
974.054000000000	456.780000000000	500
872.469000000000	483.883000000000	500
791.099000000000	517.466000000000	500
736.427000000000	544.350000000000	500
688.621000000000	582.258000000000	500
644.221000000000	644.551000000000	500
627.139000000000	689.267000000000	500
634.241000000000	753.621000000000	500
679.242000000000	803.503000000000	500
745.369000000000	861.871000000000	500
800.332000000000	907.536000000000	500
857.353000000000	943.911000000000	500
914.319000000000	978.607000000000	500
952.855000000000	1019.21700000000	500
989.843000000000	1050.33600000000	500
1031.62100000000	1076.78200000000	500
1103.92200000000	1122.10100000000	500
1151.12600000000	1160.73900000000	500
1208.53000000000	1205.01700000000	500
1273.36300000000	1241.70200000000	500
1365.18700000000	1288.04300000000	500
1442.40500000000	1327.48400000000	500
1501.01000000000	1356.76000000000	500
1581.43300000000	1406.64100000000	500
1662.74800000000	1436.84700000000	500
1710.29900000000	1464.24300000000	500
1763.04000000000	1466.54200000000	500
1822.52000000000	1458.51200000000	500
1888.28200000000	1463.64000000000	500
1945.50300000000	1473.82500000000	500
2022.84800000000	1477.31100000000	500
2092.81800000000	1475.06600000000	500
2137.94600000000	1480.19400000000	500
2196.24200000000	1486.41800000000	500
2266.72100000000	1492.55100000000	500
2325.32700000000	1509.61600000000	500
2388.03000000000	1534.60200000000	500
2456.17800000000	1562.34400000000	500
2510.75900000000	1591.03600000000	500
2573.06100000000	1625.53100000000	500
2633.79700000000	1664.06000000000	500
2686.73900000000	1701.62100000000	500
2742.90300000000	1739.73000000000	500
2792.74900000000	1774.22600000000	500
2835.45500000000	1803.61000000000	500
2888.50600000000	1832.01000000000	500
2915.20400000000	1859.44200000000	500
2961.13400000000	1893.15200000000	500
2965.26800000000	1927.31900000000	500
2960.97000000000	1984.42700000000	500
2937.82300000000	2008.68400000000	500
2903.34800000000	2035.18500000000	500
2841.50100000000	2055.35300000000	500
2766.85200000000	2072.65600000000	500
2674.44500000000	2098.86400000000	500
2583.64200000000	2123.06600000000	500
2479.98000000000	2155.51700000000	500
2375.13600000000	2189.57500000000	500
2280.94500000000	2209.24900000000	500
2201.86900000000	2231.35200000000	500
2136.90800000000	2233.96200000000	500
2045.68600000000	2234.45500000000	500
1966.22800000000	2239.36500000000	500
1876.86300000000	2247.83300000000	500
1788.11800000000	2256.63000000000	500
1729.69400000000	2253.96600000000	500
1661.69200000000	2259.03900000000	500
1609.98900000000	2272.94700000000	500
1548.16000000000	2271.45000000000	500
1487.78800000000	2274.53500000000	500
1423.19100000000	2282.49300000000	500
1352.58400000000	2303.99300000000	500
1254.42300000000	2337.52100000000	500
1168.15400000000	2360.33500000000	500
1080.51900000000	2390.85200000000	500
1008.29200000000	2426.02200000000	500
935.700000000000	2445.97100000000	500
856.697000000000	2474.33400000000	500
818.307000000000	2493.26000000000	500
727.649000000000	2524.63500000000	500
661.085000000000	2560.49900000000	500
607.743000000000	2590.86900000000	500
556.095000000000	2628.30300000000	500
501.569000000000	2653.49000000000	500
454.910000000000	2693.93500000000	500
405.320000000000	2733.68700000000	500
3967.07700000000	98.0290000000000	600
3906.85100000000	122.230000000000	600
3837.66500000000	139.423000000000	600
3755.29300000000	141.540000000000	600
3675.83500000000	140.117000000000	600
3584.66700000000	127.286000000000	600
3520.14300000000	115.386000000000	600
3467.51100000000	99.6350000000000	600
3410.36300000000	74.3380000000000	600
3353.92500000000	48.5670000000000	600
3326.13400000000	19.2190000000000	600
2738.95100000000	15.3310000000000	600
2721.34100000000	41.0290000000000	600
2692.23800000000	62.6210000000000	600
2654.30300000000	84.0660000000000	600
2618.11600000000	103.668000000000	600
2573.31600000000	117.156000000000	600
2523.54300000000	136.119000000000	600
2460.34800000000	161.215000000000	600
2395.27800000000	183.847000000000	600
2333.66700000000	210.823000000000	600
2253.71800000000	230.845000000000	600
2191.70700000000	259.463000000000	600
2142.15300000000	274.666000000000	600
2092.74500000000	285.727000000000	600
2023.72300000000	293.192000000000	600
1967.24800000000	295.218000000000	600
1901.68600000000	295.236000000000	600
1828.94800000000	297.974000000000	600
1772.18200000000	289.468000000000	600
1704.81700000000	284.723000000000	600
1614.54200000000	270.834000000000	600
1508.42200000000	252.108000000000	600
1406.78200000000	243.383000000000	600
1323.24500000000	232.578000000000	600
1226.50500000000	229.366000000000	600
1131.22100000000	220.934000000000	600
1058.08300000000	222.193000000000	600
993.012000000000	219.437000000000	600
922.150000000000	212.648000000000	600
817.305000000000	206.041000000000	600
749.285000000000	209.801000000000	600
671.794000000000	210.951000000000	600
582.556000000000	211.352000000000	600
493.647000000000	216.371000000000	600
429.960000000000	233.947000000000	600
364.781000000000	257.455000000000	600
316.392000000000	278.098000000000	600
247.880000000000	300.656000000000	600
189.639000000000	333.035000000000	600
122.310000000000	371.381000000000	600
72.4460000000000	407.884000000000	600
35.8950000000000	439.587000000000	600
11.4730000000000	476.820000000000	600
1.56600000000000	618.853000000000	600
42.8340000000000	649.971000000000	600
75.5060000000000	702.955000000000	600
113.313000000000	744.770000000000	600
155.455000000000	777.604000000000	600
204.663000000000	822.940000000000	600
266.201000000000	874.647000000000	600
316.155000000000	917.556000000000	600
362.468000000000	967.365000000000	600
431.053000000000	1028.79900000000	600
489.185000000000	1062.03500000000	600
554.875000000000	1113.43100000000	600
627.139000000000	1158.91400000000	600
690.461000000000	1205.40000000000	600
755.295000000000	1229.72900000000	600
842.419000000000	1279.84800000000	600
885.017000000000	1319.08900000000	600
954.440000000000	1365.68500000000	600
1032.20400000000	1404.98000000000	600
1120.54900000000	1443.67300000000	600
1183.34300000000	1474.60900000000	600
1272.78100000000	1514.56200000000	600
1339.83600000000	1541.08100000000	600
1395.94600000000	1573.69700000000	600
1444.33500000000	1612.20700000000	600
1487.29600000000	1653.72900000000	600
1527.47200000000	1682.84000000000	600
1565.18800000000	1734.82000000000	600
1590.99400000000	1786.91100000000	600
1611.57300000000	1842.96100000000	600
1610.40700000000	1882.51200000000	600
1598.97100000000	1933.15900000000	600
1586.98700000000	1968.27500000000	600
1535.33900000000	1999.90500000000	600
1477.53500000000	2030.78600000000	600
1410.78900000000	2068.27500000000	600
1336.48500000000	2093.62600000000	600
1255.09700000000	2122.57300000000	600
1170.17600000000	2152.90700000000	600
1110.82400000000	2163.01900000000	600
1051.94500000000	2182.53000000000	600
983.797000000000	2201.36500000000	600
916.887000000000	2229.36300000000	600
854.913000000000	2265.72000000000	600
810.167000000000	2306.51200000000	600
772.796000000000	2341.46300000000	600
747.609000000000	2365.73800000000	600
709.711000000000	2380.04700000000	600
655.385000000000	2387.25600000000	600
577.603000000000	2393.91800000000	600
513.334000000000	2401.01800000000	600
441.634000000000	2426.13200000000	600
390.714000000000	2464.51400000000	600
344.493000000000	2501.16400000000	600
294.520000000000	2551.46400000000	600
255.747000000000	2590.54100000000	600
216.282000000000	2632.75700000000	600
165.381000000000	2692.76700000000	600
120.416000000000	2742.37500000000	600
2200.90400000000	1907.31600000000	600
2214.14400000000	1957.32400000000	600
2257.48800000000	1992.45800000000	600
2330.40800000000	2001.63900000000	600
2410.77600000000	1999.02900000000	600
2455.94100000000	1990.19500000000	600
2502.41700000000	1974.46200000000	600
2533.56000000000	1953.76500000000	600
2552.28100000000	1935.55000000000	600
2553.66500000000	1898.53600000000	600
2533.35900000000	1865.17300000000	600
2492.40100000000	1831.11500000000	600
2447.50900000000	1793.62700000000	600
2384.95200000000	1769.33400000000	600
2327.96800000000	1758.31000000000	600
2261.13000000000	1775.59400000000	600
2216.42000000000	1816.60500000000	600
2204.11000000000	1858.47400000000	600
5.51800000000000	1155.90200000000	700
65.3070000000000	1178.73500000000	700
110.436000000000	1212.62800000000	700
156.603000000000	1253.21900000000	700
205.337000000000	1282.12900000000	700
259.116000000000	1318.63200000000	700
299.783000000000	1359.66200000000	700
354.218000000000	1383.95400000000	700
408.835000000000	1412.91900000000	700
467.039000000000	1451.68600000000	700
524.862000000000	1486.91100000000	700
565.401000000000	1516.00400000000	700
630.362000000000	1562.38100000000	700
669.718000000000	1616.24100000000	700
723.588000000000	1665.95800000000	700
770.137000000000	1711.27600000000	700
794.031000000000	1745.89900000000	700
826.557000000000	1789.33700000000	700
832.731000000000	1830.98800000000	700
835.371000000000	1865.72000000000	700
818.052000000000	1904.46800000000	700
781.009000000000	1961.59500000000	700
743.202000000000	1990.96200000000	700
705.340000000000	2020.69300000000	700
657.989000000000	2047.81500000000	700
586.672000000000	2078.11300000000	700
541.234000000000	2102.99000000000	700
469.535000000000	2132.15500000000	700
385.160000000000	2167.74600000000	700
308.652000000000	2188.31500000000	700
245.694000000000	2206.11000000000	700
180.988000000000	2238.92600000000	700
118.376000000000	2272.61900000000	700
62.9580000000000	2302.98900000000	700
20.2510000000000	2337.37500000000	700
